Wavelength	Xsec_Ave	STTDEV_Xsec_Ave
206.15535	3.1105005247345818e-18	6.897630818292029e-19
206.15638	3.1613552933311418e-18	7.058761823290898e-19
206.1574	3.1930614525172637e-18	6.857403327477625e-19
206.15843	3.225724477400834e-18	6.70725880452587e-19
206.15945	3.2705332254864116e-18	6.542944094608831e-19
206.16047	3.303262564713588e-18	6.586817491297481e-19
206.1615	3.3263126833644665e-18	6.621570123588108e-19
206.16252	3.368501423896196e-18	6.410236418298529e-19
206.16355	3.4032606546083314e-18	5.431426901644288e-19
206.16457	3.4586598828462248e-18	3.818528655976189e-19
206.1656	3.5136278412653745e-18	2.835188050776323e-19
206.16662	3.54796502086089e-18	3.379786208847546e-19
206.16765	3.459937426525278e-18	3.772824640406899e-19
206.16867	3.428409357550494e-18	3.3047985754782075e-19
206.1697	3.343711342147584e-18	2.822251626684245e-19
206.17072	3.107623502886941e-18	1.1223663074482319e-19
206.17175	2.97299320780613e-18	8.540031490718988e-20
206.17277	2.878518593303034e-18	1.759791869176818e-19
206.1738	2.857432354118957e-18	2.308360389386541e-19
206.17482	2.868389932667961e-18	2.505715219863581e-19
206.17585	2.900429152621403e-18	2.1129457352335559e-19
206.17687	2.9988279250212677e-18	2.193712750560261e-19
206.1779	3.0027998154932304e-18	2.155307453188688e-19
206.17892	3.019430724985769e-18	2.6754536826410775e-19
206.17995	3.0305003476656405e-18	3.5368390574579275e-19
206.18097	3.0270640028120912e-18	4.224918283826251e-19
206.182	2.9973984059128975e-18	4.494978820333387e-19
206.18302	2.8663398892563793e-18	5.352217919648182e-19
206.18404	2.8447351153729695e-18	6.403013827789029e-19
206.18507	2.826757389665401e-18	7.023112182879927e-19
206.18609	2.8021689378739494e-18	7.043456885277677e-19
206.18712	2.7991817858854653e-18	6.57007785689932e-19
206.18814	2.7943589067451855e-18	5.6155720698335e-19
206.18917	2.9092939339029015e-18	5.610845031827186e-19
206.19019	2.9673260514077687e-18	5.450985777062263e-19
206.19122	3.037710602108631e-18	5.588221662910662e-19
206.19224	3.0662693382998843e-18	5.201119228584818e-19
206.19327	3.0869176112746763e-18	4.465731720738958e-19
206.19429	3.061235860580195e-18	3.673095987139102e-19
206.19532	3.0152639529196536e-18	2.982446236167318e-19
206.19634	2.9395336247888295e-18	2.32832970201254e-19
206.19737	2.869449033169726e-18	1.8901172264412955e-19
206.19839	2.6854070792054644e-18	2.8859111388525664e-19
206.19942	2.6261534022728722e-18	2.400684598329735e-19
206.20044	2.5899625557647552e-18	1.8795451620516486e-19
206.20147	2.5407537654703253e-18	1.4369534670757133e-19
206.20249	2.496958419305817e-18	1.2392747933871459e-19
206.20352	2.465402672349787e-18	1.0599913292063829e-19
206.20454	2.4656222408525085e-18	9.55385219430035e-20
206.20557	2.432961187863162e-18	1.0070182050428948e-19
206.2066	2.4449274293315383e-18	1.3996262964493437e-19
206.20762	2.4814742364861757e-18	2.172294168296549e-19
206.20865	2.6604676831056805e-18	3.860839862683124e-19
206.20967	2.6249980317296393e-18	3.971023350101297e-19
206.2107	2.658371002321397e-18	3.7782165947448536e-19
206.21172	2.68582029527333e-18	3.4979167401745094e-19
206.21275	2.7217393662498887e-18	3.260604830825361e-19
206.21377	2.7576966596139696e-18	3.257083879921146e-19
206.2148	2.7798135549948683e-18	3.0697996031767727e-19
206.21582	2.7781064454659788e-18	2.5453072981516972e-19
206.21685	2.765065020874501e-18	1.7824261982627302e-19
206.21787	2.7504027964513008e-18	1.6808959093541148e-19
206.2189	2.7721768460080676e-18	2.4248425215426713e-19
206.21992	2.8624360054376564e-18	2.3205209850311184e-19
206.22095	2.8645480480535893e-18	1.7710461773642444e-19
206.22197	2.8319856604513393e-18	1.1338292402196519e-19
206.223	2.7415292118593853e-18	9.09365954771089e-20
206.22402	2.6647270586889754e-18	9.127462782539089e-20
206.22505	2.6099998031401624e-18	6.389239530902593e-20
206.22607	2.6250644698031745e-18	5.437666618503758e-20
206.2271	2.6747666840862158e-18	1.2455839901818545e-19
206.22812	2.730391547447358e-18	2.1727874561975306e-19
206.22915	2.7563201809003914e-18	3.1642756231143064e-19
206.23018	2.731829780979463e-18	3.7871617667587485e-19
206.2312	2.6706307322410965e-18	4.059375886732294e-19
206.23223	2.6213871393814706e-18	4.2429620515859114e-19
206.23325	2.5711082532049974e-18	4.5798848390721165e-19
206.23428	2.5821489485082005e-18	4.692899915217681e-19
206.2353	2.483130723012722e-18	4.67193193285306e-19
206.23633	2.44316728585844e-18	4.861118695206038e-19
206.23735	2.4004597612281204e-18	5.253768397545348e-19
206.23838	2.3760688921262326e-18	5.819009477347047e-19
206.2394	2.5365654058391495e-18	5.291506036276911e-19
206.24043	2.5846351726890847e-18	4.718427783708607e-19
206.24146	2.6086260358072976e-18	3.867642632564192e-19
206.24248	2.5902099351049793e-18	3.480493851787918e-19
206.24351	2.5441468864445778e-18	3.5391111476406836e-19
206.24453	2.463960291641791e-18	3.4383933949508824e-19
206.24556	2.3937291546083438e-18	3.1851335284849795e-19
206.24658	2.3598007308498283e-18	3.1378254741449327e-19
206.24761	2.3608257056094248e-18	3.8186821845243615e-19
206.24863	2.1828541017011114e-18	2.249616440031998e-19
206.24966	2.1228514001883065e-18	2.1257918035984074e-19
206.25068	2.121597108819684e-18	1.8433333303166635e-19
206.25171	2.0972426689922475e-18	1.450781036641638e-19
206.25274	2.068027140008255e-18	1.25718020436316e-19
206.25376	2.044552661180809e-18	1.3565050571989397e-19
206.25479	2.151005707851769e-18	2.6722750870190776e-19
206.25581	2.2242822167437023e-18	3.7013600016859317e-19
206.25684	2.075674929413642e-18	8.104835032932382e-20
206.25786	2.1846499751200398e-18	3.957828721746727e-20
206.25889	2.290505775353053e-18	4.5394655266946206e-20
206.25992	2.399948532477174e-18	1.0579309341198283e-19
206.26094	2.6184443577006925e-18	2.9286898749838415e-19
206.26197	2.678416292021272e-18	3.809822734390799e-19
206.26299	2.6933013797568155e-18	4.799214152881616e-19
206.26402	2.647001158217055e-18	5.169076793138213e-19
206.26504	2.5585187236436044e-18	4.995789144496879e-19
206.26607	2.455676294456942e-18	4.794467973088747e-19
206.2671	2.246033756760341e-18	
206.26812	2.1222985672479037e-18	
206.26915	2.488136608988647e-18	4.273520905102539e-19
206.27017	2.5013784352697566e-18	3.8937356818443695e-19
206.2712	2.4915865209256875e-18	2.9060263222340824e-19
206.27222	2.3320697943625874e-18	2.4751724819074547e-20
206.27325	2.286755149666488e-18	
206.27428	2.1993627350747953e-18	
206.2753	2.098538038429369e-18	
206.27633	2.014913075886563e-18	
206.27735	1.956535105700662e-18	
206.27838	1.947030716821637e-18	
206.2794	2.5218118824985124e-18	7.948432023981052e-19
206.28043	2.416398628454485e-18	5.749277057809119e-19
206.28146	2.1465973643556207e-18	2.552299975675575e-19
206.28248	2.2005888803851986e-18	3.405652762632551e-19
206.28351	2.222493101139879e-18	4.1179880399576903e-19
206.28453	2.4170603112569157e-18	4.718738329638234e-19
206.28556	2.4121237683445024e-18	5.272267472334382e-19
206.28659	2.363531611073208e-18	5.489025811973883e-19
206.28761	2.2729504436061755e-18	5.003546592343796e-19
206.28864	2.1409983777638923e-18	4.030102693196886e-19
206.28966	2.0018047397773125e-18	2.980658616581715e-19
206.29069	1.7448033716217585e-18	2.6770720837623404e-19
206.29172	1.9792156617896528e-18	
206.29274	1.985800955324351e-18	
206.29377	1.6898703498159944e-18	3.6786279688439976e-19
206.29479	1.818700300577912e-18	2.5706117302578317e-19
206.29582	2.1921603110553985e-18	5.691722599867841e-19
206.29685	2.4027718331357874e-18	5.3312589653815765e-19
206.29787	2.5250983644054235e-18	5.520893558271405e-19
206.2989	2.5639796391823807e-18	5.62176208628745e-19
206.29992	2.5157925670429475e-18	5.489722243010928e-19
206.30095	2.407556602962447e-18	5.036307058913737e-19
206.30198	2.2949374497231e-18	4.680497848763731e-19
206.303	2.2033528243697156e-18	4.430622442686268e-19
206.30403	2.1305638892150175e-18	4.2082427906680053e-19
206.30505	2.0792454153001265e-18	4.1056848636781673e-19
206.30608	1.913727181004077e-18	2.5238365035640986e-19
206.30711	1.8934523089195362e-18	2.4916912642869816e-19
206.30813	1.895473837073107e-18	2.474720838764149e-19
206.30916	1.904971956353512e-18	2.518382529425054e-19
206.31018	1.933420314906553e-18	2.698799958221397e-19
206.31121	1.962636693758295e-18	3.081485626669498e-19
206.31224	1.9645996297921235e-18	3.56552659665304e-19
206.31326	1.9468728222786742e-18	3.8563617443420723e-19
206.31429	1.935460949681605e-18	3.7226221397602795e-19
206.31532	1.904465857479366e-18	3.145822091905099e-19
206.31634	1.879907595551351e-18	2.395379551251408e-19
206.31737	1.848590536239564e-18	1.766953927701666e-19
206.31839	1.8292092911044707e-18	1.657468602675456e-19
206.31942	1.8109738867552278e-18	1.5882550079205775e-19
206.32045	1.8054221012587055e-18	1.6931282639843706e-19
206.32147	1.7959819413428036e-18	2.097097691238464e-19
206.3225	1.9008871958404076e-18	3.0850540306620384e-19
206.32353	1.9430354414330867e-18	3.6961438669583966e-19
206.32455	1.9721000219110412e-18	4.0673680643136514e-19
206.32558	2.099169638258037e-18	4.475939647137563e-19
206.3266	2.2491039865058523e-18	5.868326189759509e-19
206.32763	2.4051518971902705e-18	7.1413066484110955e-19
206.32866	2.527551881890521e-18	8.018200015981426e-19
206.32968	2.6294131226170484e-18	8.806610083783492e-19
206.33071	2.6596380498291437e-18	9.01540065729697e-19
206.33174	2.6332501877530715e-18	8.79111834384309e-19
206.33276	2.5691882044170236e-18	8.100317576359668e-19
206.33379	2.47671172262141e-18	7.084815604877712e-19
206.33482	2.3344600794522678e-18	6.553081108429368e-19
206.33584	2.2975828691307216e-18	6.202825678702179e-19
206.33687	2.0179187240986723e-18	1.098369913701693e-19
206.33789	2.0003328358445342e-18	1.69909815175482e-19
206.33892	1.9516499297437303e-18	2.3119321218380836e-19
206.33995	1.8781587348621747e-18	2.738258101340313e-19
206.34097	1.782961341077474e-18	2.8210716743905367e-19
206.342	1.7664356452193338e-18	2.774423915563926e-19
206.34303	1.8554301167030648e-18	4.414751854887957e-19
206.34405	1.9847009156375587e-18	6.337822470809288e-19
206.34508	2.1287050128960053e-18	7.532888274562107e-19
206.34611	2.261697685162559e-18	8.269445726244682e-19
206.34713	2.349237028861374e-18	8.333050067293347e-19
206.34816	2.3775110770836372e-18	7.85372089729882e-19
206.34919	2.3136379739523457e-18	6.442155953640173e-19
206.35021	2.1886642488002884e-18	4.609610680261827e-19
206.35124	2.0349687190280076e-18	2.718049615015088e-19
206.35227	1.844066064063951e-18	1.086614862157856e-19
206.35329	1.7950690611011612e-18	1.5399416222191194e-19
206.35432	1.774138449166184e-18	1.6117206252405445e-19
206.35535	1.7514450391705267e-18	1.1231166579490891e-19
206.35637	1.7891764490781708e-18	1.5399782231943287e-19
206.3574	1.7616933659723598e-18	2.1006237135129199e-19
206.35842	1.7112286877323603e-18	2.4911200016650994e-19
206.35945	1.6249837379358609e-18	2.9501398510799647e-19
206.36048	1.6098758305101784e-18	3.036766478226771e-19
206.3615	1.6226624124740973e-18	2.843004443015714e-19
206.36253	1.646525690544581e-18	2.7027782439268526e-19
206.36356	1.6809711775913403e-18	2.463956088036046e-19
206.36458	1.7226387412936098e-18	2.0997786443331493e-19
206.36561	1.7604256883103242e-18	1.6632057960456056e-19
206.36664	1.9612535308693094e-18	3.8906360335604453e-19
206.36767	1.844008748763736e-18	1.2558947103979266e-19
206.36869	1.901360663142219e-18	1.4679763471674676e-19
206.36972	1.948370379029644e-18	1.985119745382943e-19
206.37075	2.0004022153822942e-18	2.796378299260633e-19
206.37177	2.009195182906373e-18	3.2509015325629963e-19
206.3728	1.9790534679153816e-18	3.036054871607605e-19
206.37383	1.9186057704948234e-18	2.301873777715665e-19
206.37485	1.8596124552793926e-18	1.6416844929713665e-19
206.37588	1.8128562507909274e-18	1.6152037331447808e-19
206.37691	1.788088601519177e-18	1.8248547905500208e-19
206.37793	1.8007053732511992e-18	1.960091365755621e-19
206.37896	1.815445282616956e-18	2.0915218763537388e-19
206.37999	1.8324696218154888e-18	2.22970758738669e-19
206.38101	1.8323884769397936e-18	2.4186998309897784e-19
206.38204	1.803551556358114e-18	2.4857740375362894e-19
206.38307	1.7615549420077984e-18	2.4473125324204546e-19
206.38409	1.7101688068171734e-18	2.5839273784019803e-19
206.38512	1.6647431368646564e-18	3.115408484849263e-19
206.38615	1.6586272281199771e-18	4.016373498850215e-19
206.38717	1.6961048826791223e-18	5.08211239067057e-19
206.3882	1.751097888986422e-18	5.689862585212133e-19
206.38923	1.79643642407969e-18	5.76384946953652e-19
206.39026	1.7731961407562163e-18	4.427107332042374e-19
206.39128	1.7139487686599309e-18	3.575078562020176e-19
206.39231	1.6460333365440075e-18	2.605666411650869e-19
206.39334	1.5746377112119671e-18	1.5976151922321125e-19
206.39436	1.5204408206655166e-18	8.559471992108015e-20
206.39539	1.4812371318181938e-18	6.750939431567251e-20
206.39642	1.4845586061428765e-18	7.369881994391866e-20
206.39744	1.4727794487190468e-18	1.185605396233978e-19
206.39847	1.4577912824946114e-18	1.4652649939620458e-19
206.3995	1.4275585419819017e-18	1.5541265625618545e-19
206.40053	1.439137141851847e-18	1.417300476535875e-19
206.40155	1.5116183309906266e-18	2.80742371547334e-19
206.40258	1.5089632800099658e-18	4.616114597219247e-19
206.40361	1.6022305001343134e-18	5.063854166486607e-19
206.40463	1.6487785340193004e-18	4.41092744390328e-19
206.40566	1.781007056024202e-18	2.5222030257728267e-19
206.40669	1.7617139830133053e-18	2.5671121112206437e-19
206.40772	1.87197413800023e-18	3.335870684278262e-19
206.40874	1.877279278172995e-18	3.7982014762657566e-19
206.40977	1.827393538916412e-18	4.277996386679655e-19
206.4108	1.7460287033081677e-18	4.572216085258858e-19
206.41182	1.618970178931923e-18	4.2141347458703197e-19
206.41285	1.6348785274595212e-18	4.340204089037296e-19
206.41388	1.6147413475322706e-18	4.06586835450545e-19
206.41491	1.5943010325092444e-18	3.6290127317232815e-19
206.41593	1.5626605045040967e-18	3.438985556691057e-19
206.41696	1.5118553251344989e-18	3.418618055436815e-19
206.41799	1.4432304094992913e-18	3.6136817808705407e-19
206.41901	1.3792377385336429e-18	3.8912834757152986e-19
206.42004	1.3369748778603746e-18	4.0732957427871353e-19
206.42107	1.30221478520801e-18	3.9669219337381154e-19
206.4221	1.2910144059728185e-18	3.5793255130262205e-19
206.42312	1.366079402128685e-18	3.0802615369210677e-19
206.42415	1.2509698399222252e-18	2.0610616578594308e-19
206.42518	1.3838217977575973e-18	
206.42621	1.4123512153703837e-18	
206.42723	1.4745908856798929e-18	
206.42826	1.5250425430362526e-18	
206.42929	1.5769760344003557e-18	
206.43031	1.6064976868995405e-18	
206.43134	1.7760504976506756e-18	2.1604251153103042e-19
206.43237	1.794322226987598e-18	2.595009605242527e-19
206.4334	1.7415642064447047e-18	2.8192859884026926e-19
206.43442	1.435275751263899e-18	
206.43545	1.2966560785080265e-18	
206.43648	1.1738225416476213e-18	
206.43751	1.0974533801173734e-18	
206.43853	1.0974533801173734e-18	
206.43956	1.1642064459717473e-18	
206.44059	1.2579305378743509e-18	
206.44162	1.3209248374885414e-18	
206.44264	1.3322939488739714e-18	
206.44367	1.2767736606623514e-18	
206.4447	1.21092976257474e-18	
206.44573	1.1780097619005608e-18	
206.44675	1.2045941609581237e-18	
206.44778	1.2851192813174702e-18	
206.44881	1.4049557574484798e-18	
206.44984	1.5245743707064561e-18	
206.45086	1.6120658478096453e-18	
206.45189	1.62832883023001e-18	
206.45292	1.6041496336282885e-18	
206.45395	1.5654662044015484e-18	
206.45497	1.5222366996921669e-18	
206.456	1.496866301845508e-18	
206.45703	1.4858684726622417e-18	
206.45806	1.4704879531555069e-18	
206.45908	1.4509300743258637e-18	
206.46011	1.4316819215233177e-18	
206.46114	1.4264775414166721e-18	
206.46217	1.418164294638031e-18	
206.46319	1.867866709323734e-18	6.245392325155932e-19
206.46422	1.81816520145318e-18	5.034773824908996e-19
206.46525	1.782161210887148e-18	4.885191476098074e-19
206.46628	1.7290927538774058e-18	4.745595220161873e-19
206.46731	1.6686541335705975e-18	4.3019981371771935e-19
206.46833	1.6411155058909122e-18	3.834284884045348e-19
206.46936	1.6520094395570768e-18	3.63062870270017e-19
206.47039	1.695920393385351e-18	3.544696837291873e-19
206.47142	1.758907098931096e-18	3.317428508180986e-19
206.47244	1.80034047572457e-18	2.902484039677641e-19
206.47347	1.803038959824499e-18	2.3819913403077233e-19
206.4745	1.7844586612610238e-18	1.9905767179711154e-19
206.47553	1.5905711786951946e-18	2.5809091640214835e-20
206.47656	1.4707263376474236e-18	7.681471431752544e-20
206.47758	1.4563747206313204e-18	
206.47861	1.4115553360830494e-18	
206.47964	1.4211679407978335e-18	
206.48067	1.4610834199612114e-18	
206.48169	1.5620150120506803e-18	6.429136533377907e-20
206.48272	1.4405633491545294e-18	3.2990285611292014e-19
206.48375	1.469634627404947e-18	3.3665111135748913e-19
206.48478	1.645415031864585e-18	2.7810836319839274e-19
206.48581	1.3477665240074573e-18	
